0.0585938;0.0078125;1.0000000000000009;0.99999999999999434;1.0000000000000029;-8.3844042819691822e-13;1.0942358130705543e-12;1.0000000000000018;1.0000000000000024;0.0
0.0664062;0.0078125;0.99999999999999434;1.0000000000000029;1.0000000000000004;1.0942358130705543e-12;-3.1263880373444408e-13;1.000000000000002;0.99999999999999079;0.0
0.0742188;0.0078125;1.0000000000000029;1.0000000000000004;1.0000000000000011;-3.1263880373444408e-13;8.5265128291212022e-14;0.999999999999998;1.0000000000000002;0.0
0.0820312;0.0078125;1.0000000000000004;1.0000000000000011;0.99999999999999889;8.5265128291212022e-14;-2.8421709430404007e-13;1.0000000000000011;0.99999999999999856;0.0
0.0898438;0.0078125;1.0000000000000011;0.99999999999999889;0.99999999999999956;-2.8421709430404007e-13;8.5265128291212022e-14;0.99999999999999845;1.0000000000000011;0.0
0.0976562;0.0078125;0.99999999999999889;0.99999999999999956;1.0000000000000009;8.5265128291212022e-14;1.7053025658242404e-13;0.999999999999998;0.99999999999999867;0.0
0.105469;0.0078125;0.99999999999999956;1.0000000000000009;0.99999999999999978;1.7053025658242404e-13;-1.4210854715202004e-13;1.0000000000000007;0.99999999999999778;0.0
0.113281;0.0078125;1.0000000000000009;0.99999999999999978;1.0;-1.4210854715202004e-13;2.8421709430404007e-14;0.99999999999999978;1.0000000000000013;0.0
0.121094;0.0078125;0.99999999999999978;1.0;1.0000000000000007;2.8421709430404007e-14;8.5265128291212022e-14;0.99999999999999967;0.99999999999999978;0.0
0.128906;0.0078125;1.0;1.0000000000000007;0.99999999999999933;8.5265128291212022e-14;-1.7053025658242404e-13;1.0000000000000011;0.99999999999999967;0.0
0.136719;0.0078125;1.0000000000000007;0.99999999999999933;1.0;-1.7053025658242404e-13;8.5265128291212022e-14;0.99999999999999956;1.0000000000000013;0.0
0.144531;0.0078125;0.99999999999999933;1.0;1.0000000000000002;8.5265128291212022e-14;2.8421709430404007e-14;0.99999999999999933;0.99999999999999967;0.0
0.152344;0.0078125;1.0;1.0000000000000002;0.99999999999999967;2.8421709430404007e-14;-7.1054273576010019e-14;1.0000000000000002;0.99999999999999933;0.0
0.160156;0.0078125;1.0000000000000002;0.99999999999999967;0.99999999999999933;-7.1054273576010019e-14;-4.2632564145606011e-14;1.0;1.0000000000000004;0.0
0.167969;0.0078125;0.99999999999999967;0.99999999999999933;0.99999999999999978;-4.2632564145606011e-14;5.6843418860808015e-14;1.0000000000000009;1.0;0.0
0.175781;0.0078125;0.99999999999999933;0.99999999999999978;1.0000000000000002;5.6843418860808015e-14;5.6843418860808015e-14;1.0000000000000002;1.0000000000000002;0.0
0.183594;0.0078125;0.99999999999999978;1.0000000000000002;0.99999999999999967;5.6843418860808015e-14;-7.1054273576010019e-14;1.0000000000000011;0.99999999999999956;0.0
0.191406;0.0078125;1.0000000000000002;0.99999999999999967;1.0000000000000002;-7.1054273576010019e-14;7.1054273576010019e-14;0.99999999999999933;1.0000000000000007;0.0
